Date,Open,High,Low,Close,Adj Close,Volume
2013-08-06,1873.000000,1881.949951,1864.650024,1870.099976,1870.099976,1152645
2013-08-07,1874.000000,1890.900024,1813.449951,1822.699951,1822.699951,1347490
2013-08-08,1805.099976,1856.150024,1783.699951,1845.400024,1845.400024,1079314
2013-08-12,1845.400024,1845.400024,1808.150024,1814.000000,1814.000000,1038787
2013-08-13,1820.199951,1844.849976,1809.949951,1819.800049,1819.800049,1084148
2013-08-14,1824.500000,1858.000000,1802.000000,1833.500000,1833.500000,1651034
2013-08-16,1833.500000,1833.500000,1755.550049,1780.900024,1780.900024,1389965
2013-08-19,1798.000000,1807.000000,1755.550049,1777.449951,1777.449951,1060676
2013-08-20,1789.800049,1789.800049,1730.000000,1736.400024,1736.400024,1362422
2013-08-21,1740.099976,1743.699951,1701.150024,1717.800049,1717.800049,1811997
2013-08-22,1705.000000,1797.150024,1695.199951,1778.949951,1778.949951,2130494
2013-08-23,1794.000000,1838.000000,1784.300049,1829.449951,1829.449951,2016442
2013-08-26,1823.099976,1878.599976,1814.000000,1842.000000,1842.000000,1331619
2013-08-27,1839.000000,1878.849976,1830.000000,1838.800049,1838.800049,972642
2013-08-28,1828.000000,1946.099976,1828.000000,1907.900024,1907.900024,2222342
2013-08-29,1901.000000,1970.000000,1878.300049,1947.099976,1947.099976,2952591
2013-08-30,1939.000000,2050.000000,1930.000000,2033.199951,2033.199951,2641471
2013-09-02,2020.000000,2069.000000,2017.500000,2056.850098,2056.850098,1077017
2013-09-03,2050.100098,2067.000000,1986.150024,2001.099976,2001.099976,1177532
2013-09-04,2000.000000,2078.800049,1993.949951,2069.100098,2069.100098,1313258
2013-09-05,2069.000000,2069.000000,1981.050049,1990.750000,1990.750000,1963746
2013-09-06,2009.000000,2025.000000,1975.000000,1988.800049,1988.800049,1379798
2013-09-10,1988.800049,2016.699951,1981.000000,1987.900024,1987.900024,2150486
2013-09-11,2008.000000,2018.000000,1983.500000,1993.800049,1993.800049,1504247
2013-09-12,1995.000000,1998.550049,1945.800049,1967.900024,1967.900024,952784
2013-09-13,1965.000000,1990.000000,1946.550049,1953.750000,1953.750000,1048160
2013-09-16,1950.000000,1985.000000,1894.050049,1902.550049,1902.550049,1230253
2013-09-17,1900.000000,1952.550049,1897.099976,1947.449951,1947.449951,1663908
2013-09-18,1942.050049,1964.800049,1937.900024,1954.500000,1954.500000,1054909
2013-09-19,1948.000000,1990.000000,1926.500000,1966.300049,1966.300049,1953620
2013-09-20,1950.000000,1989.900024,1941.000000,1950.300049,1950.300049,1795929
2013-09-23,1950.000000,1977.199951,1940.000000,1955.099976,1955.099976,1494379
2013-09-24,1955.000000,1977.900024,1926.000000,1939.500000,1939.500000,2470150
2013-09-25,1941.500000,1970.949951,1920.199951,1959.050049,1959.050049,2166929
2013-09-26,1954.800049,1974.099976,1935.099976,1942.900024,1942.900024,2459852
